0.0002 	WARNING 	warning
63.0335 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my 
63.3215 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my m
63.4815 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my me
63.5455 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my mem
63.7217 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memo
63.8416 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memor
63.9855 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory
64.1700 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory 
64.6736 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a
64.8097 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a 
64.9775 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a b
65.0816 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bu
65.1936 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a but
65.3375 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a but 
65.7055 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a but =
65.8415 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a but ==
65.9615 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a but ===
66.2015 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a but ==
66.3375 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a but =
66.4574 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a but 
66.5935 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a but
66.7135 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bu
66.9215 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a b
67.5481 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bi
67.6334 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bit
67.7616 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bit 
67.8895 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bit a
67.9695 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bit an
68.0416 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bit and
68.1376 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bit and 
70.5215 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bit and
71.0229 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bit an
71.1062 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bit a
71.1898 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bit 
71.2740 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bit
71.3574 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a bi
71.4407 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a b
71.5241 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a 
71.6077 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory a
71.6913 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory 
71.7758 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memory
71.8598 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memor
71.9434 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my memo
72.0277 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my mem
72.1105 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my me
72.1947 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my m
72.2785 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my 
72.3625 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected my
72.4467 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected m
72.5302 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected 
72.6134 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affected
72.6972 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affecte
72.7812 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affect
72.8654 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affec
72.9491 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has affe
73.0329 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has aff
73.1170 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has af
73.2007 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has a
73.2852 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has 
73.3692 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it has
73.4534 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it ha
73.5369 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it h
73.6204 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it 
73.7038 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think it
73.7879 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think i
73.8721 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think 
73.9557 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do think
74.0392 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do thin
74.1231 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do thi
74.2065 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do th
74.2898 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do t
74.3737 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do 
74.4575 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I do
74.5413 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I d
74.6255 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I 
74.7088 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but I
74.7928 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but 
74.8767 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now but
74.9612 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now bu
75.0452 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now b
75.1285 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now 
75.2123 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago now
75.2953 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago no
75.3793 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago n
75.4632 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago 
75.5468 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ago
75.6305 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year ag
75.7144 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year a
75.7980 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year 
75.8821 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a year
75.9658 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a yea
76.0500 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a ye
76.1332 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a y
76.2164 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a 
76.3007 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over a
76.3842 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over 
76.4675 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion over
76.5516 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion ove
76.6358 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion ov
76.7192 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion o
76.8029 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion 
76.8863 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussion
76.9699 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussio
77.0538 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concussi
77.1373 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concuss
77.2217 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concus
77.3049 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Concu
77.3885 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Conc
77.4720 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Con
77.5558 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=Co
77.6400 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=C
77.7240 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=
78.2253 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=I
78.5695 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=I 
78.6573 	DEBUG 	handleLineEditChange: inputFieldName=9. If yes to question above, describe, type=<type 'str'>, value=I a
